scheduled_departure,departure_status,departure_delay_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,air_temperature,dew_point_temperature,altimeter,ts
2023-09-06 17:00:00,in_time,0.0,120.0,11.0,,9999.0,,,,OVC,2000.0,,,,,,,20.0,14.0,30.3,0
2023-09-07 01:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,,,,,16.0,14.0,30.33,0
2023-09-06 20:00:00,in_time,0.0,140.0,9.0,,9999.0,,,,SCT,2000.0,OVC,4000.0,,,,,18.0,14.0,30.27,0
2023-09-06 12:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,17.0,14.0,30.36,0
2023-09-07 01:00:00,delayed,29.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,,,,,16.0,14.0,30.33,0
2023-09-06 11:00:00,in_time,0.0,110.0,10.0,,4000.0,-DZ,BR,,OVC,900.0,,,,,,,16.0,15.0,30.33,0
2023-09-06 17:00:00,in_time,0.0,120.0,11.0,,9999.0,,,,OVC,2000.0,,,,,,,20.0,14.0,30.3,0
2023-09-06 17:00:00,delayed,22.0,120.0,11.0,,9999.0,,,,OVC,2000.0,,,,,,,20.0,14.0,30.3,0
2023-09-06 17:00:00,in_time,0.0,120.0,11.0,,9999.0,,,,OVC,2000.0,,,,,,,20.0,14.0,30.3,0
2023-09-07 02:00:00,delayed,19.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,BKN,3800.0,,,16.0,14.0,30.33,0
2023-09-07 01:00:00,delayed,16.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,,,,,16.0,14.0,30.33,0
2023-09-07 01:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,,,,,16.0,14.0,30.33,0
2023-09-07 02:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,BKN,3800.0,,,16.0,14.0,30.33,0
2023-09-06 20:00:00,in_time,0.0,140.0,9.0,,9999.0,,,,SCT,2000.0,OVC,4000.0,,,,,18.0,14.0,30.27,0
2023-09-06 20:00:00,in_time,0.0,140.0,9.0,,9999.0,,,,SCT,2000.0,OVC,4000.0,,,,,18.0,14.0,30.27,0
2023-09-06 16:00:00,in_time,0.0,130.0,9.0,,9999.0,,,,OVC,2300.0,,,,,,,21.0,15.0,30.3,0
2023-09-06 12:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,17.0,14.0,30.36,0
2023-09-06 16:00:00,delayed,20.0,130.0,9.0,,9999.0,,,,OVC,2300.0,,,,,,,21.0,15.0,30.3,0
2023-09-07 02:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,BKN,3800.0,,,16.0,14.0,30.33,0
2023-09-06 11:00:00,in_time,0.0,110.0,10.0,,4000.0,-DZ,BR,,OVC,900.0,,,,,,,16.0,15.0,30.33,0
2023-09-06 09:00:00,in_time,0.0,120.0,5.0,,9999.0,,,,BKN,700.0,OVC,1100.0,,,,,16.0,15.0,30.3,0
2023-09-07 00:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,BKN,1300.0,OVC,4000.0,,,,,16.0,14.0,30.33,0
2023-09-06 17:00:00,in_time,0.0,120.0,11.0,,9999.0,,,,OVC,2000.0,,,,,,,20.0,14.0,30.3,0
2023-09-06 19:00:00,delayed,282.0,140.0,9.0,,9999.0,,,,SCT,1900.0,OVC,3500.0,,,,,19.0,14.0,30.27,0
2023-09-06 12:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,17.0,14.0,30.36,0
2023-09-06 12:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,17.0,14.0,30.36,0
2023-09-06 16:00:00,delayed,26.0,130.0,9.0,,9999.0,,,,OVC,2300.0,,,,,,,21.0,15.0,30.3,0
2023-09-06 12:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,17.0,14.0,30.36,0
2023-09-06 17:00:00,in_time,0.0,120.0,11.0,,9999.0,,,,OVC,2000.0,,,,,,,20.0,14.0,30.3,0
2023-09-06 12:00:00,in_time,0.0,120.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,17.0,14.0,30.36,0
2023-09-07 02:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,BKN,3800.0,,,16.0,14.0,30.33,0
2023-09-06 20:00:00,delayed,31.0,140.0,9.0,,9999.0,,,,SCT,2000.0,OVC,4000.0,,,,,18.0,14.0,30.27,0
2023-09-07 02:00:00,in_time,0.0,120.0,8.0,,9999.0,,,,FEW,1400.0,BKN,1900.0,BKN,3800.0,,,16.0,14.0,30.33,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 20:00:00,delayed,23.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-08 01:00:00,in_time,0.0,70.0,6.0,,10000.0,,,,,,,,,,,,17.0,16.0,30.18,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 21:00:00,in_time,0.0,160.0,5.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.15,0
2023-09-08 00:00:00,in_time,0.0,130.0,2.0,,8000.0,,,,NSC,,,,,,,,16.0,15.0,30.21,0
2023-09-07 16:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-08 00:00:00,in_time,0.0,130.0,2.0,,8000.0,,,,NSC,,,,,,,,16.0,15.0,30.21,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 16:00:00,delayed,494.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 20:00:00,in_time,0.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 16:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 20:00:00,delayed,18.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 12:00:00,delayed,29.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 13:00:00,in_time,0.0,60.0,13.0,,9999.0,,,,OVC,1500.0,,,,,,,18.0,14.0,30.3,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-08 01:00:00,in_time,0.0,70.0,6.0,,10000.0,,,,,,,,,,,,17.0,16.0,30.18,0
2023-09-07 11:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,FEW,1300.0,OVC,1700.0,,,,,16.0,13.0,30.3,0
2023-09-07 20:00:00,in_time,0.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 09:00:00,in_time,0.0,80.0,9.0,,9999.0,,,,SCT,1300.0,BKN,1900.0,,,,,16.0,13.0,30.27,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 09:00:00,delayed,57.0,80.0,9.0,,9999.0,,,,SCT,1300.0,BKN,1900.0,,,,,16.0,13.0,30.27,0
2023-09-08 02:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,16.0,16.0,30.18,0
2023-09-07 12:00:00,delayed,18.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 16:00:00,delayed,28.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 11:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,FEW,1300.0,OVC,1700.0,,,,,16.0,13.0,30.3,0
2023-09-07 17:00:00,delayed,20.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 16:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 13:00:00,in_time,0.0,60.0,13.0,,9999.0,,,,OVC,1500.0,,,,,,,18.0,14.0,30.3,0
2023-09-08 00:00:00,in_time,0.0,130.0,2.0,,8000.0,,,,NSC,,,,,,,,16.0,15.0,30.21,0
2023-09-07 11:00:00,delayed,396.0,80.0,8.0,,9999.0,,,,FEW,1300.0,OVC,1700.0,,,,,16.0,13.0,30.3,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 20:00:00,delayed,31.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 20:00:00,in_time,0.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 11:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,FEW,1300.0,OVC,1700.0,,,,,16.0,13.0,30.3,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 17:00:00,delayed,16.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-08 01:00:00,in_time,0.0,70.0,6.0,,10000.0,,,,,,,,,,,,17.0,16.0,30.18,0
2023-09-08 00:00:00,in_time,0.0,130.0,2.0,,8000.0,,,,NSC,,,,,,,,16.0,15.0,30.21,0
2023-09-07 20:00:00,in_time,0.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 16:00:00,delayed,17.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 16:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-08 02:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,16.0,16.0,30.18,0
2023-09-07 11:00:00,delayed,17.0,80.0,8.0,,9999.0,,,,FEW,1300.0,OVC,1700.0,,,,,16.0,13.0,30.3,0
2023-09-07 09:00:00,in_time,0.0,80.0,9.0,,9999.0,,,,SCT,1300.0,BKN,1900.0,,,,,16.0,13.0,30.27,0
2023-09-07 17:00:00,delayed,24.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 13:00:00,in_time,0.0,60.0,13.0,,9999.0,,,,OVC,1500.0,,,,,,,18.0,14.0,30.3,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 16:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 17:00:00,in_time,0.0,70.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,30.15,0
2023-09-07 12:00:00,in_time,0.0,70.0,10.0,,9999.0,,,,FEW,1300.0,OVC,1500.0,,,,,17.0,13.0,30.3,0
2023-09-07 20:00:00,in_time,0.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 09:00:00,in_time,0.0,80.0,9.0,,9999.0,,,,SCT,1300.0,BKN,1900.0,,,,,16.0,13.0,30.27,0
2023-09-07 08:00:00,in_time,0.0,120.0,5.0,,9999.0,,,,SCT,1300.0,BKN,1500.0,,,,,16.0,14.0,30.27,0
2023-09-07 20:00:00,delayed,34.0,150.0,8.0,,10000.0,,,,,,,,,,,,23.0,17.0,30.15,0
2023-09-07 08:00:00,in_time,0.0,120.0,5.0,,9999.0,,,,SCT,1300.0,BKN,1500.0,,,,,16.0,14.0,30.27,0
2023-09-07 16:00:00,in_time,0.0,70.0,9.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.21,0
2023-09-07 19:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,26.0,15.0,30.12,0
2023-09-07 10:00:00,in_time,0.0,80.0,7.0,,9999.0,,,,SCT,1300.0,OVC,1900.0,,,,,16.0,13.0,30.3,0
2023-09-07 08:00:00,in_time,0.0,120.0,5.0,,9999.0,,,,SCT,1300.0,BKN,1500.0,,,,,16.0,14.0,30.27,0
2023-09-08 17:00:00,in_time,0.0,360.0,11.0,,10000.0,,,,,,,,,,,,30.0,13.0,30.03,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 01:00:00,delayed,41.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 21:00:00,in_time,0.0,300.0,4.0,,10000.0,,,,,,,,,,,,26.0,11.0,30.03,0
2023-09-09 00:00:00,in_time,0.0,180.0,3.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.09,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-09 00:00:00,in_time,0.0,180.0,3.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.09,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-08 20:00:00,in_time,0.0,290.0,7.0,,10000.0,,,,,,,,,,,,29.0,10.0,30.03,0
2023-09-08 12:00:00,delayed,37.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-08 19:00:00,in_time,0.0,310.0,5.0,,10000.0,,,,,,,,,,,,29.0,11.0,30.03,0
2023-09-09 00:00:00,delayed,28.0,180.0,3.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.09,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 19:00:00,in_time,0.0,310.0,5.0,,10000.0,,,,,,,,,,,,29.0,11.0,30.03,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 12:00:00,delayed,19.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 00:00:00,in_time,0.0,180.0,3.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.09,0
2023-09-08 11:00:00,in_time,0.0,70.0,9.0,,4000.0,BR,,,SCT,400.0,,,,,,,16.0,16.0,30.15,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-08 09:00:00,in_time,0.0,60.0,10.0,,4000.0,BR,,,OVC,300.0,,,,,,,15.0,15.0,30.12,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-09 00:00:00,in_time,0.0,180.0,3.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.09,0
2023-09-08 17:00:00,in_time,0.0,360.0,11.0,,10000.0,,,,,,,,,,,,30.0,13.0,30.03,0
2023-09-08 19:00:00,in_time,0.0,310.0,5.0,,10000.0,,,,,,,,,,,,29.0,11.0,30.03,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-08 09:00:00,in_time,0.0,60.0,10.0,,4000.0,BR,,,OVC,300.0,,,,,,,15.0,15.0,30.12,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 11:00:00,in_time,0.0,70.0,9.0,,4000.0,BR,,,SCT,400.0,,,,,,,16.0,16.0,30.15,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-08 11:00:00,in_time,0.0,70.0,9.0,,4000.0,BR,,,SCT,400.0,,,,,,,16.0,16.0,30.15,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-08 17:00:00,in_time,0.0,360.0,11.0,,10000.0,,,,,,,,,,,,30.0,13.0,30.03,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-08 11:00:00,in_time,0.0,70.0,9.0,,4000.0,BR,,,SCT,400.0,,,,,,,16.0,16.0,30.15,0
2023-09-08 17:00:00,in_time,0.0,360.0,11.0,,10000.0,,,,,,,,,,,,30.0,13.0,30.03,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-09 01:00:00,in_time,0.0,160.0,1.0,,10000.0,,,,,,,,,,,,20.0,16.0,30.09,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-08 20:00:00,in_time,0.0,290.0,7.0,,10000.0,,,,,,,,,,,,29.0,10.0,30.03,0
2023-09-08 20:00:00,in_time,0.0,290.0,7.0,,10000.0,,,,,,,,,,,,29.0,10.0,30.03,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-09 02:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,19.0,17.0,30.09,0
2023-09-08 11:00:00,in_time,0.0,70.0,9.0,,4000.0,BR,,,SCT,400.0,,,,,,,16.0,16.0,30.15,0
2023-09-08 09:00:00,in_time,0.0,60.0,10.0,,4000.0,BR,,,OVC,300.0,,,,,,,15.0,15.0,30.12,0
2023-09-09 00:00:00,in_time,0.0,180.0,3.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.09,0
2023-09-08 09:00:00,in_time,0.0,60.0,10.0,,4000.0,BR,,,OVC,300.0,,,,,,,15.0,15.0,30.12,0
2023-09-08 19:00:00,in_time,0.0,310.0,5.0,,10000.0,,,,,,,,,,,,29.0,11.0,30.03,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 13:00:00,in_time,0.0,70.0,8.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-08 12:00:00,in_time,0.0,60.0,10.0,,10000.0,,,,,,,,,,,,19.0,16.0,30.15,0
2023-09-08 17:00:00,in_time,0.0,360.0,11.0,,10000.0,,,,,,,,,,,,30.0,13.0,30.03,0
2023-09-08 16:00:00,in_time,0.0,350.0,13.0,,10000.0,,,,,,,,,,,,30.0,11.0,30.06,0
2023-09-08 07:00:00,in_time,0.0,70.0,11.0,,4000.0,BR,,,BKN,200.0,,,,,,,16.0,16.0,30.12,0
2023-09-08 10:00:00,in_time,0.0,70.0,7.0,,3000.0,BR,,,BKN,300.0,,,,,,,15.0,15.0,30.15,0
2023-09-09 17:00:00,in_time,0.0,280.0,14.0,,9999.0,,,,SCT,4500.0,,,,,,,27.0,14.0,30.09,0
2023-09-09 12:00:00,in_time,0.0,20.0,4.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-10 00:00:00,in_time,0.0,180.0,4.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.15,0
2023-09-10 01:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.18,0
2023-09-09 12:00:00,in_time,0.0,20.0,4.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-10 01:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.18,0
2023-09-09 16:00:00,in_time,0.0,280.0,13.0,,9999.0,,,,FEW,4500.0,,,,,,,27.0,14.0,30.09,0
2023-09-10 00:00:00,in_time,0.0,180.0,4.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.15,0
2023-09-09 16:00:00,in_time,0.0,280.0,13.0,,9999.0,,,,FEW,4500.0,,,,,,,27.0,14.0,30.09,0
2023-09-09 12:00:00,in_time,0.0,20.0,4.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-10 01:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.18,0
2023-09-10 01:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.18,0
2023-09-09 12:00:00,in_time,0.0,20.0,4.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-09 11:00:00,in_time,0.0,60.0,3.0,,10000.0,,,,,,,,,,,,21.0,16.0,30.15,0
2023-09-09 16:00:00,in_time,0.0,280.0,13.0,,9999.0,,,,FEW,4500.0,,,,,,,27.0,14.0,30.09,0
2023-09-10 00:00:00,in_time,0.0,180.0,4.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.15,0
2023-09-09 12:00:00,in_time,0.0,20.0,4.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
2023-09-10 01:00:00,delayed,22.0,0.0,0.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.18,0
2023-09-10 01:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,20.0,15.0,30.18,0
2023-09-09 12:00:00,in_time,0.0,20.0,4.0,,10000.0,,,,,,,,,,,,23.0,15.0,30.15,0
